Date,Close
1/31/1933,6.94
2/1/1933,6.67
2/2/1933,6.55
2/3/1933,6.53
2/6/1933,6.48
2/7/1933,6.54
2/8/1933,6.62
2/9/1933,6.76
2/10/1933,6.66
2/14/1933,6.32
2/15/1933,6.28
2/16/1933,6.13
2/17/1933,6.23
2/20/1933,6
2/21/1933,5.96
2/23/1933,5.68
2/24/1933,5.9
2/27/1933,5.53
2/28/1933,5.66
3/1/1933,5.77
3/2/1933,5.65
3/3/1933,5.84
3/15/1933,6.81
3/16/1933,6.93
3/17/1933,6.63
3/20/1933,6.5
3/21/1933,6.2
3/22/1933,6.12
3/23/1933,6.25
3/24/1933,6.25
3/27/1933,6.09
3/28/1933,6.21
3/29/1933,6.07
3/30/1933,6.05
3/31/1933,5.85
4/3/1933,5.87
4/4/1933,5.9
4/5/1933,5.95
4/6/1933,6.05
4/7/1933,6.12
4/10/1933,6.54
4/11/1933,6.51
4/12/1933,6.41
4/13/1933,6.67
4/17/1933,6.53
4/18/1933,6.66
4/19/1933,7.14
4/20/1933,7.82
4/21/1933,7.44
4/24/1933,7.91
4/25/1933,7.72
4/26/1933,7.77
4/27/1933,7.7
4/28/1933,7.83
5/1/1933,8.43
5/2/1933,8.46
5/3/1933,8.41
5/4/1933,8.65
5/5/1933,8.74
5/8/1933,8.34
5/9/1933,8.4
5/10/1933,8.82
5/11/1933,9.07
5/12/1933,9.03
5/15/1933,8.68
5/16/1933,8.85
5/17/1933,8.94
5/18/1933,8.89
5/19/1933,8.82
5/22/1933,8.64
5/23/1933,8.96
5/24/1933,9.15
5/25/1933,9.08
5/26/1933,9.34
5/29/1933,9.78
5/31/1933,9.64
6/1/1933,9.74
6/2/1933,10.13
6/5/1933,10.07
6/6/1933,10.04
6/7/1933,10.22
6/8/1933,10.31
6/9/1933,10.41
6/12/1933,10.89
6/13/1933,10.57
6/14/1933,10.47
6/15/1933,9.74
6/16/1933,9.81
6/19/1933,10.68
6/20/1933,10.52
6/21/1933,10.58
6/22/1933,10.22
6/23/1933,10.56
6/26/1933,10.87
6/27/1933,10.98
6/28/1933,10.84
6/29/1933,10.74
6/30/1933,10.91
7/3/1933,11.62
7/5/1933,11.55
7/6/1933,11.85
7/7/1933,11.96
7/10/1933,11.86
7/11/1933,11.71
7/12/1933,11.87
7/13/1933,12
7/14/1933,11.85
7/17/1933,12.01
7/18/1933,12.2
7/19/1933,11.6
7/20/1933,10.57
7/21/1933,9.65
7/24/1933,10.5
7/25/1933,10.32
7/26/1933,10.59
7/27/1933,10.68
7/28/1933,10.43
7/31/1933,9.95
8/1/1933,10.25
8/2/1933,10.49
8/3/1933,10.36
8/4/1933,10.13
8/7/1933,10.05
8/8/1933,10.39
8/9/1933,10.81
8/10/1933,10.63
8/11/1933,10.59
8/14/1933,10.46
8/15/1933,10.48
8/16/1933,10.2
8/17/1933,10.76
8/18/1933,10.58
8/21/1933,10.75
8/22/1933,10.92
8/23/1933,10.78
8/24/1933,10.88
8/25/1933,11.28
8/28/1933,11.26
8/29/1933,11.2
8/30/1933,11.1
8/31/1933,11.09
9/1/1933,11.23
9/5/1933,10.84
9/6/1933,10.85
9/7/1933,10.7
9/8/1933,10.66
9/11/1933,11.13
9/12/1933,11.06
9/13/1933,11.11
9/14/1933,11.13
9/15/1933,10.82
9/18/1933,11
9/19/1933,11.04
9/20/1933,10.69
9/21/1933,10.03
9/22/1933,10.26
9/25/1933,10.16
9/26/1933,10.07
9/27/1933,9.65
9/28/1933,9.79
9/29/1933,9.72
10/2/1933,9.62
10/3/1933,9.67
10/4/1933,10.29
10/5/1933,10.16
10/6/1933,10.05
10/9/1933,10.32
10/10/1933,10.23
10/11/1933,10.24
10/13/1933,9.85
10/16/1933,9.21
10/17/1933,9.51
10/18/1933,9.07
10/19/1933,8.61
10/20/1933,8.86
10/23/1933,9.02
10/24/1933,9.38
10/25/1933,9.63
10/26/1933,9.44
10/27/1933,9.54
10/30/1933,9.04
10/31/1933,8.96
11/1/1933,9.12
11/2/1933,9.22
11/3/1933,9.54
11/6/1933,9.45
11/8/1933,9.8
11/9/1933,9.87
11/10/1933,9.72
11/13/1933,9.81
11/14/1933,9.69
11/15/1933,9.58
11/16/1933,10.03
11/17/1933,9.92
11/20/1933,10.23
11/21/1933,10.1
11/22/1933,10.05
11/23/1933,9.87
11/24/1933,10.01
11/27/1933,9.69
11/28/1933,9.7
11/29/1933,9.88
12/1/1933,9.91
12/4/1933,9.9
12/5/1933,10.2
12/6/1933,10.13
12/7/1933,10.2
12/8/1933,10.1
12/11/1933,10.31
12/12/1933,10.29
12/13/1933,10.19
12/14/1933,10.23
12/15/1933,10.07
12/18/1933,9.77
12/19/1933,9.75
12/20/1933,9.57
12/21/1933,9.55
12/22/1933,9.86
12/26/1933,9.58
12/27/1933,9.71
12/28/1933,9.99
12/29/1933,9.97
1/2/1934,10.11
1/3/1934,9.97
1/4/1934,9.94
1/5/1934,9.81
1/8/1934,9.76
1/9/1934,9.87
1/10/1934,10.14
1/11/1934,10.19
1/12/1934,10.07
1/15/1934,10.64
1/16/1934,10.69
1/17/1934,10.66
1/18/1934,10.63
1/19/1934,10.93
1/22/1934,10.91
1/23/1934,11.05
1/24/1934,11.12
1/25/1934,11.12
1/26/1934,11.02
1/29/1934,11.19
1/30/1934,11.33
1/31/1934,11.17
2/1/1934,11.46
2/2/1934,11.45
2/5/1934,11.81
2/6/1934,11.82
2/7/1934,11.45
2/8/1934,11.5
2/9/1934,11.18
2/13/1934,11.22
2/14/1934,11.29
2/15/1934,11.51
2/16/1934,11.54
2/19/1934,11.36
2/20/1934,11.4
2/21/1934,11.43
2/23/1934,11.13
2/26/1934,10.69
2/27/1934,10.81
2/28/1934,10.76
3/1/1934,10.72
3/2/1934,11.07
3/5/1934,11.01
3/6/1934,10.88
3/7/1934,10.6
3/8/1934,10.8
3/9/1934,10.73
3/12/1934,10.96
3/13/1934,10.96
3/14/1934,10.97
3/15/1934,10.79
3/16/1934,10.82
3/19/1934,10.45
3/20/1934,10.66
3/21/1934,10.45
3/22/1934,10.64
3/23/1934,10.53
3/26/1934,10.71
3/27/1934,10.42
3/28/1934,10.45
3/29/1934,10.62
4/2/1934,10.76
4/3/1934,10.84
4/4/1934,10.87
4/5/1934,10.9
4/6/1934,10.95
4/9/1934,10.87
4/10/1934,11.03
4/11/1934,11.02
4/12/1934,10.99
4/13/1934,10.95
4/16/1934,10.78
4/17/1934,10.89
4/18/1934,11.03
4/19/1934,11.05
4/20/1934,11.16
4/23/1934,11.09
4/24/1934,11
4/25/1934,10.94
4/26/1934,10.79
4/27/1934,10.8
4/30/1934,10.46
5/1/1934,10.46
5/2/1934,10.25
5/3/1934,10.29
5/4/1934,10.32
5/7/1934,9.81
5/8/1934,10.05
5/9/1934,9.88
5/10/1934,9.65
5/11/1934,9.55
5/14/1934,9.45
5/15/1934,9.63
5/16/1934,9.56
5/17/1934,9.59
5/18/1934,9.85
5/21/1934,9.87
5/22/1934,9.65
5/23/1934,9.56
5/24/1934,9.59
5/25/1934,9.7
5/28/1934,9.83
5/29/1934,9.79
5/31/1934,9.61
6/1/1934,9.38
6/4/1934,9.49
6/5/1934,9.72
6/6/1934,9.74
6/7/1934,9.71
6/8/1934,10.17
6/11/1934,10.09
6/12/1934,10.2
6/13/1934,10.2
6/14/1934,10.05
6/15/1934,10.23
6/18/1934,10.37
6/19/1934,10.19
6/20/1934,10.08
6/21/1934,9.98
6/22/1934,9.76
6/25/1934,9.73
6/26/1934,9.96
6/27/1934,9.93
6/28/1934,9.98
6/29/1934,9.81
7/2/1934,9.69
7/3/1934,9.66
7/5/1934,9.82
7/6/1934,9.91
7/9/1934,9.88
7/10/1934,9.94
7/11/1934,9.99
7/12/1934,9.91
7/13/1934,9.93
7/16/1934,9.72
7/17/1934,9.68
7/18/1934,9.84
7/19/1934,9.74
7/20/1934,9.47
7/23/1934,9.09
7/24/1934,8.99
7/25/1934,9.07
7/26/1934,8.36
7/27/1934,8.6
7/30/1934,8.67
7/31/1934,8.68
8/1/1934,8.95
8/2/1934,9.01
8/3/1934,8.9
8/6/1934,8.71
8/7/1934,8.69
8/8/1934,8.83
8/9/1934,9.13
8/10/1934,8.93
8/13/1934,9.17
8/14/1934,9.1
8/15/1934,9.04
8/16/1934,9.11
8/17/1934,9.06
8/20/1934,8.97
8/21/1934,9.19
8/22/1934,9.4
8/23/1934,9.35
8/24/1934,9.52
8/27/1934,9.39
8/28/1934,9.34
8/29/1934,9.26
8/30/1934,9.16
8/31/1934,9.15
9/4/1934,9.06
9/5/1934,9.21
9/6/1934,9.02
9/7/1934,8.92
9/10/1934,8.7
9/11/1934,8.72
9/12/1934,8.75
9/13/1934,8.72
9/14/1934,8.47
9/17/1934,8.45
9/18/1934,8.52
9/19/1934,8.74
9/20/1934,8.77
9/21/1934,8.95
9/24/1934,8.9
9/25/1934,9.15
9/26/1934,9.09
9/27/1934,9.18
9/28/1934,9.08
10/1/1934,8.83
10/2/1934,8.86
10/3/1934,8.83
10/4/1934,8.82
10/5/1934,9
10/8/1934,8.92
10/9/1934,8.83
10/10/1934,9.07
10/11/1934,9.19
10/15/1934,9
10/16/1934,9.09
10/17/1934,9.11
10/18/1934,9.07
10/19/1934,9.03
10/22/1934,9.02
10/23/1934,8.99
10/24/1934,9.14
10/25/1934,8.93
10/26/1934,8.8
10/29/1934,8.76
10/30/1934,8.79
10/31/1934,8.81
11/1/1934,8.77
11/2/1934,8.87
11/5/1934,9.02
11/7/1934,9.19
11/8/1934,9.12
11/9/1934,9.3
11/13/1934,9.23
11/14/1934,9.2
11/15/1934,9
11/16/1934,9.18
11/19/1934,9.1
11/20/1934,9.14
11/21/1934,9.1
11/22/1934,9.14
11/23/1934,9.27
11/26/1934,9.52
11/27/1934,9.43
11/28/1934,9.54
11/30/1934,9.54
12/3/1934,9.41
12/4/1934,9.48
12/5/1934,9.56
12/6/1934,9.54
12/7/1934,9.46
12/10/1934,9.36
12/11/1934,9.17
12/12/1934,9.18
12/13/1934,9.13
12/14/1934,9.11
12/17/1934,9.17
12/18/1934,9.16
12/19/1934,9.03
12/20/1934,9.02
12/21/1934,9.04
12/24/1934,9.11
12/26/1934,9.06
12/27/1934,9.07
12/28/1934,9.41
12/31/1934,9.5
1/2/1935,9.51
1/3/1935,9.53
1/4/1935,9.51
1/7/1935,9.58
1/8/1935,9.47
1/9/1935,9.46
1/10/1935,9.44
1/11/1935,9.25
1/14/1935,9.17
1/15/1935,8.96
1/16/1935,9
1/17/1935,9.14
1/18/1935,9.18
1/21/1935,9.28
1/22/1935,9.2
1/23/1935,9.2
1/24/1935,9.18
1/25/1935,9.23
1/28/1935,9.07
1/29/1935,8.98
1/30/1935,9.03
1/31/1935,9.1
2/1/1935,9.05
2/4/1935,8.99
2/5/1935,8.89
2/6/1935,8.81
2/7/1935,8.88
2/8/1935,9.03
2/11/1935,9.02
2/13/1935,9.01
2/14/1935,9.01
2/15/1935,9.06
2/18/1935,9.34
2/19/1935,9.19
2/20/1935,9.04
2/21/1935,9.03
2/25/1935,8.85
2/26/1935,8.76
2/27/1935,8.79
2/28/1935,8.74
3/1/1935,8.79
3/4/1935,8.72
3/5/1935,8.47
3/6/1935,8.45
3/7/1935,8.56
3/8/1935,8.54
3/11/1935,8.32
3/12/1935,8.16
3/13/1935,8.19
3/14/1935,8.06
3/15/1935,8.23
3/18/1935,8.14
3/19/1935,8.26
3/20/1935,8.25
3/21/1935,8.42
3/22/1935,8.55
3/25/1935,8.42
3/26/1935,8.35
3/27/1935,8.44
3/28/1935,8.45
3/29/1935,8.45
4/1/1935,8.54
4/2/1935,8.5
4/3/1935,8.48
4/4/1935,8.57
4/5/1935,8.78
4/8/1935,8.78
4/9/1935,8.94
4/10/1935,8.9
4/11/1935,8.85
4/12/1935,8.95
4/15/1935,9.13
4/16/1935,8.22
4/17/1935,9.01
4/18/1935,9.14
4/22/1935,9.41
4/23/1935,9.44
4/24/1935,9.32
4/25/1935,9.44
4/26/1935,9.4
4/29/1935,9.39
4/30/1935,9.28
5/1/1935,9.23
5/2/1935,9.27
5/3/1935,9.42
5/6/1935,9.42
5/7/1935,9.38
5/8/1935,9.65
5/9/1935,9.69
5/10/1935,9.75
5/13/1935,9.8
5/14/1935,9.81
5/15/1935,9.82
5/16/1935,9.15
5/17/1935,10.01
5/20/1935,9.89
5/21/1935,9.98
5/22/1935,10.06
5/23/1935,10.07
5/24/1935,10.02
5/27/1935,10.03
5/28/1935,9.85
5/29/1935,9.69
5/31/1935,9.58
6/3/1935,9.67
6/4/1935,9.92
6/5/1935,9.91
6/6/1935,9.84
6/7/1935,9.9
6/10/1935,10.03
6/11/1935,10.13
6/12/1935,10.06
6/13/1935,10.12
6/14/1935,10.22
6/17/1935,10.22
6/18/1935,10.28
6/19/1935,10.23
6/20/1935,10.15
6/21/1935,10.38
6/24/1935,10.47
6/25/1935,10.32
6/26/1935,10.2
6/27/1935,10.15
6/28/1935,10.24
7/1/1935,10.28
7/2/1935,10.29
7/3/1935,10.35
7/5/1935,10.47
7/8/1935,10.6
7/9/1935,10.55
7/10/1935,10.63
7/11/1935,10.52
7/12/1935,10.62
7/15/1935,10.6
7/16/1935,10.61
7/17/1935,10.67
7/18/1935,10.66
7/19/1935,10.58
7/22/1935,10.77
7/23/1935,10.76
7/24/1935,10.84
7/25/1935,10.73
7/26/1935,10.79
7/29/1935,11.04
7/30/1935,10.94
7/31/1935,11.08
8/1/1935,11.04
8/2/1935,10.95
8/5/1935,11.2
8/6/1935,11.19
8/7/1935,11.18
8/8/1935,11.22
8/9/1935,11.49
8/12/1935,11.6
8/13/1935,11.67
8/14/1935,11.67
8/15/1935,11.54
8/16/1935,10.62
8/19/1935,11.42
8/20/1935,11.45
8/21/1935,11.55
8/22/1935,11.59
8/23/1935,11.56
8/26/1935,11.46
8/27/1935,11.12
8/28/1935,11.1
8/29/1935,11.17
8/30/1935,11.24
9/3/1935,11.21
9/4/1935,11.36
9/5/1935,11.47
9/6/1935,11.65
9/9/1935,11.76
9/10/1935,11.86
9/11/1935,11.92
9/12/1935,11.78
9/13/1935,11.8
9/16/1935,11.64
9/17/1935,11.72
9/18/1935,11.82
9/19/1935,11.58
9/20/1935,11.26
9/23/1935,11.4
9/24/1935,11.54
9/25/1935,11.59
9/26/1935,11.59
9/27/1935,11.56
9/30/1935,11.59
10/1/1935,11.48
10/2/1935,11.1
10/3/1935,11.26
10/4/1935,11.36
10/7/1935,11.53
10/8/1935,11.45
10/9/1935,11.51
10/10/1935,11.74
10/11/1935,11.75
10/14/1935,11.88
10/15/1935,11.96
10/16/1935,11.72
10/17/1935,11.85
10/18/1935,11.81
10/21/1935,12.19
10/22/1935,12.25
10/23/1935,12.33
10/24/1935,12.31
10/25/1935,12.43
10/28/1935,12.46
10/29/1935,12.45
10/30/1935,12.36
10/31/1935,12.46
11/1/1935,12.61
11/4/1935,12.62
11/6/1935,12.86
11/7/1935,12.81
11/8/1935,12.92
11/12/1935,12.81
11/13/1935,12.96
11/14/1935,13.2
11/15/1935,13.25
11/18/1935,13.28
11/19/1935,13.46
11/20/1935,13.29
11/21/1935,13.42
11/22/1935,13.14
11/25/1935,13.18
11/26/1935,12.99
11/27/1935,13.09
11/29/1935,12.94
12/2/1935,12.75
12/3/1935,13.1
12/4/1935,13.21
12/5/1935,13.18
12/6/1935,13.15
12/9/1935,13.32
12/10/1935,13.09
12/11/1935,13.14
12/12/1935,12.96
12/13/1935,12.84
12/16/1935,13.33
12/17/1935,12.9
12/18/1935,12.86
12/19/1935,12.8
12/20/1935,12.88
12/23/1935,12.96
12/24/1935,13.09
12/26/1935,13.12
12/27/1935,13.11
12/30/1935,13.3
12/31/1935,13.43
1/2/1936,13.4
1/3/1936,13.55
1/6/1936,13.41
1/7/1936,13.62
1/8/1936,13.7
1/9/1936,13.67
1/10/1936,13.78
1/13/1936,13.72
1/14/1936,13.8
1/15/1936,13.71
1/16/1936,13.77
1/17/1936,13.75
1/20/1936,13.52
1/21/1936,13.47
1/22/1936,13.76
1/23/1936,13.91
1/24/1936,13.85
1/27/1936,13.99
1/28/1936,14.01
1/29/1936,14.15
1/30/1936,14.08
1/31/1936,14.31
2/3/1936,14.44
2/4/1936,14.42
2/5/1936,14.37
2/6/1936,14.39
2/7/1936,14.32
2/10/1936,14.43
2/11/1936,14.63
2/13/1936,14.72
2/14/1936,14.66
2/17/1936,14.58
2/18/1936,14.74
2/19/1936,14.64
2/20/1936,14.87
2/21/1936,14.83
2/24/1936,14.69
2/25/1936,14.42
2/26/1936,14.35
2/27/1936,14.69
2/28/1936,14.6
3/2/1936,14.77
3/3/1936,14.98
3/4/1936,15.02
3/5/1936,15.04
3/6/1936,15.1
3/9/1936,14.51
3/10/1936,14.73
3/11/1936,14.88
3/12/1936,14.46
3/13/1936,14.24
3/16/1936,14.57
3/17/1936,14.92
3/18/1936,14.86
3/19/1936,15.06
3/20/1936,15.04
3/23/1936,15.05
3/24/1936,14.97
3/25/1936,15.1
3/26/1936,15.05
3/27/1936,14.82
3/30/1936,14.81
3/31/1936,14.92
4/1/1936,15.19
4/2/1936,15.34
4/3/1936,15.27
4/6/1936,15.51
4/7/1936,15.43
4/8/1936,15.44
4/9/1936,15.39
4/13/1936,15.42
4/14/1936,15.11
4/15/1936,15.26
4/16/1936,15.19
4/17/1936,15.1
4/20/1936,14.62
4/21/1936,14.6
4/22/1936,14.85
4/23/1936,14.4
4/24/1936,14.44
4/27/1936,13.96
4/28/1936,13.94
4/29/1936,13.53
4/30/1936,13.77
5/1/1936,13.87
5/4/1936,13.82
5/5/1936,14.02
5/6/1936,14.18
5/7/1936,13.92
5/8/1936,13.9
5/11/1936,13.86
5/12/1936,13.86
5/13/1936,13.97
5/14/1936,14.29
5/15/1936,14.29
5/18/1936,14.19
5/19/1936,13.85
5/20/1936,13.99
5/21/1936,13.94
5/22/1936,14.09
5/25/1936,14.25
5/26/1936,14.45
5/27/1936,14.42
5/28/1936,14.3
5/29/1936,14.4
6/1/1936,14.39
6/2/1936,14.39
6/3/1936,14.34
6/4/1936,14.13
6/5/1936,14.12
6/8/1936,14.34
6/9/1936,14.48
6/10/1936,14.55
6/11/1936,14.76
6/12/1936,14.59
6/15/1936,14.74
6/16/1936,14.92
6/17/1936,14.85
6/18/1936,14.92
6/19/1936,14.83
6/22/1936,15.07
6/23/1936,15
6/24/1936,15.16
6/25/1936,15
6/26/1936,14.95
6/29/1936,14.89
6/30/1936,14.84
7/1/1936,14.9
7/2/1936,14.88
7/3/1936,15.02
7/6/1936,14.94
7/7/1936,14.81
7/8/1936,14.89
7/9/1936,15.07
7/10/1936,15.35
7/13/1936,15.45
7/14/1936,15.63
7/15/1936,15.64
7/16/1936,15.63
7/17/1936,15.66
7/20/1936,15.83
7/21/1936,15.93
7/22/1936,15.83
7/23/1936,15.89
7/24/1936,15.83
7/27/1936,16.15
7/28/1936,16.12
7/29/1936,15.96
7/30/1936,16.02
7/31/1936,15.85
8/3/1936,15.91
8/4/1936,15.87
8/5/1936,15.77
8/6/1936,15.87
8/7/1936,16.08
8/10/1936,16.2
8/11/1936,16.08
8/12/1936,16.16
8/13/1936,16.08
8/14/1936,15.87
8/17/1936,15.8
8/18/1936,15.81
8/19/1936,15.9
8/20/1936,15.81
8/21/1936,15.32
8/24/1936,15.65
8/25/1936,15.67
8/26/1936,15.55
8/27/1936,15.89
8/28/1936,15.92
8/31/1936,15.99
9/1/1936,15.95
9/2/1936,16.01
9/3/1936,15.95
9/4/1936,16.02
9/8/1936,16.29
9/9/1936,16.17
9/10/1936,16.16
9/11/1936,16.11
9/14/1936,15.96
9/15/1936,15.93
9/16/1936,15
9/17/1936,15.87
9/18/1936,16.03
9/21/1936,16.16
9/22/1936,16.22
9/23/1936,16.14
9/24/1936,16.17
9/25/1936,15.88
9/28/1936,16.13
9/29/1936,16.06
9/30/1936,16.01
10/1/1936,16.04
10/2/1936,16.35
10/5/1936,16.53
10/6/1936,16.68
10/7/1936,16.72
10/8/1936,16.81
10/9/1936,16.87
10/13/1936,16.96
10/14/1936,16.88
10/15/1936,16.85
10/16/1936,17.04
10/19/1936,17.13
10/20/1936,17.11
10/21/1936,17.18
10/22/1936,17.04
10/23/1936,17.09
10/26/1936,16.65
10/27/1936,16.93
10/28/1936,16.94
10/29/1936,17.2
10/30/1936,17.23
11/2/1936,17.17
11/4/1936,17.43
11/5/1936,17.56
11/6/1936,17.43
11/9/1936,17.69
11/10/1936,17.63
11/12/1936,17.43
11/13/1936,17.24
11/16/1936,17.4
11/17/1936,17.64
11/18/1936,17.51
11/19/1936,17.3
11/20/1936,17.13
11/23/1936,16.89
11/24/1936,17.18
11/25/1936,17.09
11/27/1936,17.34
11/30/1936,17.28
12/1/1936,17.14
12/2/1936,16.95
12/3/1936,17.04
12/4/1936,17.01
12/7/1936,16.91
12/8/1936,16.97
12/9/1936,17.05
12/10/1936,17.22
12/11/1936,17.14
12/14/1936,17.32
12/15/1936,17.32
12/16/1936,17.29
12/17/1936,17.16
12/18/1936,17
12/21/1936,16.65
12/22/1936,16.86
12/23/1936,17.03
12/24/1936,17.06
12/28/1936,16.94
12/29/1936,17.01
12/30/1936,17.27
12/31/1936,17.18
1/4/1937,16.93
1/5/1937,17.08
1/6/1937,17.09
1/7/1937,17.48
1/8/1937,17.48
1/11/1937,17.57
1/12/1937,17.58
1/13/1937,17.61
1/14/1937,17.66
1/15/1937,17.74
1/18/1937,17.74
1/19/1937,17.62
1/20/1937,17.84
1/21/1937,17.96
1/22/1937,17.87
1/25/1937,17.77
1/26/1937,17.51
1/27/1937,17.65
1/28/1937,17.63
1/29/1937,17.77
2/1/1937,17.88
2/2/1937,18
2/3/1937,18.13
2/4/1937,18.15
2/5/1937,17.86
2/8/1937,18.07
2/9/1937,17.99
2/10/1937,18.17
2/11/1937,18.32
2/15/1937,18.1
2/16/1937,18.15
2/17/1937,18.12
2/18/1937,18.22
2/19/1937,18.37
2/23/1937,17.97
2/24/1937,18.07
2/25/1937,18
2/26/1937,18.06
3/1/1937,18.09
3/2/1937,18.34
3/3/1937,18.55
3/4/1937,18.38
3/5/1937,18.62
3/8/1937,18.56
3/9/1937,18.54
3/10/1937,18.67
3/11/1937,18.38
3/12/1937,18.36
3/15/1937,18.14
3/16/1937,18.23
3/17/1937,18.11
3/18/1937,17.73
3/19/1937,17.72
3/22/1937,17.22
3/23/1937,17.49
3/24/1937,17.7
3/25/1937,17.68
3/29/1937,17.63
3/30/1937,17.95
3/31/1937,17.92
4/1/1937,17.71
4/2/1937,17.49
4/5/1937,17.62
4/6/1937,17.46
4/7/1937,16.91
4/8/1937,16.99
4/9/1937,17.03
4/12/1937,17.1
4/13/1937,17.28
4/14/1937,17.3
4/15/1937,17.23
4/16/1937,17.16
4/19/1937,17.13
4/20/1937,17.18
4/21/1937,17.41
4/22/1937,17.19
4/23/1937,16.85
4/26/1937,16.16
4/27/1937,16.43
4/28/1937,15.99
4/29/1937,15.99
4/30/1937,16.43
5/3/1937,16.47
5/4/1937,16.73
5/5/1937,16.59
5/6/1937,16.71
5/7/1937,16.65
5/10/1937,16.28
5/11/1937,16.29
5/12/1937,16.19
5/13/1937,15.65
5/14/1937,15.81
5/17/1937,15.62
5/18/1937,15.88
5/19/1937,15.84
5/20/1937,16.26
5/21/1937,16.27
5/24/1937,16.46
5/25/1937,16.25
5/26/1937,16.23
5/27/1937,16.26
5/28/1937,16.26
6/1/1937,15.96
6/2/1937,16.07
6/3/1937,16.1
6/4/1937,16.28
6/7/1937,16.13
6/8/1937,16.18
6/9/1937,16.04
6/10/1937,15.94
6/11/1937,15.73
6/14/1937,15.2
6/15/1937,15.34
6/16/1937,15.18
6/17/1937,15.39
6/18/1937,15.51
6/21/1937,15.35
6/22/1937,15.38
6/23/1937,15.51
6/24/1937,15.62
6/25/1937,15.52
6/28/1937,15.12
6/29/1937,15.14
6/30/1937,15.4
7/1/1937,15.47
7/2/1937,15.7
7/6/1937,16.25
7/7/1937,16.37
7/8/1937,16.4
7/9/1937,16.32
7/12/1937,16.54
7/13/1937,16.4
7/14/1937,16.38
7/15/1937,16.46
7/16/1937,16.42
7/19/1937,16.74
7/20/1937,16.94
7/21/1937,16.82
7/22/1937,16.87
7/23/1937,16.94
7/26/1937,17.06
7/27/1937,17.04
7/28/1937,16.78
7/29/1937,16.72
7/30/1937,16.77
8/2/1937,17.07
8/3/1937,16.93
8/4/1937,17.02
8/5/1937,16.91
8/6/1937,16.85
8/9/1937,17.07
8/10/1937,17.04
8/11/1937,17.01
8/12/1937,17.1
8/13/1937,17.27
8/16/1937,17.17
8/17/1937,17.07
8/18/1937,16.91
8/19/1937,16.66
8/20/1937,16.49
8/23/1937,16.46
8/24/1937,16.59
8/25/1937,16.47
8/26/1937,16.15
8/27/1937,15.88
8/30/1937,16.12
8/31/1937,16.04
9/1/1937,15.61
9/2/1937,15.36
9/3/1937,15.46
9/7/1937,14.69
9/8/1937,14.61
9/9/1937,14.98
9/10/1937,14.19
9/13/1937,14.23
9/14/1937,14.68
9/15/1937,14.61
9/16/1937,14.89
9/17/1937,14.57
9/20/1937,13.94
9/21/1937,14.08
9/22/1937,14.14
9/23/1937,13.79
9/24/1937,13.2
9/27/1937,13.63
9/28/1937,13.72
9/29/1937,13.79
9/30/1937,13.76
10/1/1937,13.72
10/4/1937,13.59
10/5/1937,12.85
10/6/1937,13.16
10/7/1937,13.06
10/8/1937,12.75
10/11/1937,12.22
10/13/1937,12.21
10/14/1937,11.97
10/15/1937,11.84
10/18/1937,10.76
10/19/1937,11.1
10/20/1937,11.93
10/21/1937,12.17
10/22/1937,11.84
10/25/1937,12
10/26/1937,11.74
10/27/1937,11.76
10/28/1937,12.05
10/29/1937,12.35
11/1/1937,12.08
11/3/1937,11.52
11/4/1937,11.46
11/5/1937,11.46
11/8/1937,11.12
11/9/1937,11.35
11/10/1937,11.96
11/12/1937,11.91
11/15/1937,11.53
11/16/1937,11.48
11/17/1937,11.39
11/18/1937,11.16
11/19/1937,10.51
11/22/1937,10.25
11/23/1937,10.43
11/24/1937,10.17
11/26/1937,10.67
11/29/1937,10.96
11/30/1937,11.11
12/1/1937,10.97
12/2/1937,11.19
12/3/1937,11.34
12/6/1937,11.13
12/7/1937,11.32
12/8/1937,11.42
12/9/1937,11.21
12/10/1937,11.1
12/13/1937,10.74
12/14/1937,10.83
12/15/1937,10.91
12/16/1937,11.08
12/17/1937,11
12/20/1937,11.31
12/21/1937,11.38
12/22/1937,11.18
12/23/1937,11.12
12/24/1937,11.06
12/27/1937,10.69
12/28/1937,10.31
12/29/1937,10.42
12/30/1937,10.56
12/31/1937,10.55
1/3/1938,10.52
1/4/1938,10.99
1/5/1938,10.92
1/6/1938,11.74
1/7/1938,11.32
1/10/1938,11.87
1/11/1938,11.95
1/12/1938,11.84
1/13/1938,11.67
1/14/1938,11.7
1/17/1938,11.67
1/18/1938,11.55
1/19/1938,11.45
1/20/1938,11.66
1/21/1938,11.44
1/24/1938,11.4
1/25/1938,11.22
1/26/1938,10.79
1/27/1938,10.64
1/28/1938,10.55
1/31/1938,10.69
2/1/1938,10.89
2/2/1938,10.74
2/3/1938,10.34
2/4/1938,10.54
2/7/1938,10.56
2/8/1938,10.98
2/9/1938,10.9
2/10/1938,10.97
2/11/1938,10.93
2/14/1938,11.02
2/15/1938,10.89
2/16/1938,10.87
2/17/1938,11.15
2/18/1938,11.02
2/21/1938,11.38
2/23/1938,11.68
2/24/1938,11.51
2/25/1938,11.57
2/28/1938,11.34
3/1/1938,11.46
3/2/1938,11.35
3/3/1938,11.24
3/4/1938,11.13
3/7/1938,10.88
3/8/1938,10.88
3/9/1938,10.89
3/10/1938,10.77
3/11/1938,10.58
3/14/1938,10.78
3/15/1938,11.11
